FIPS,Deaths,Years of Potential Life Lost Rate,% Fair or Poor Health,Average Number of Physically Unhealthy Days,Average Number of Mentally Unhealthy Days,% Low Birthweight,% Smokers,% Adults with Obesity,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Excessive Drinking,% Driving Deaths with Alcohol Involvement,Chlamydia Rate,Teen Birth Rate,% Uninsured 1,Preventable Hospitalization Rate,% With Annual Mammogram,% Vaccinated,High School Graduation Rate,% Some College,# Unemployed,Labor Force,% Unemployed,% Children in Poverty,80th Percentile Income,20th Percentile Income,Income Ratio,% Single-Parent Households,Social Association Rate,Violent Crime Rate,Injury Death Rate,Average Daily PM2.5,Presence of Water Violation,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,Life Expectancy,Age-Adjusted Death Rate,% Frequent Physical Distress,% Frequent Mental Distress,% Adults with Diabetes,HIV Prevalence Rate,% Food Insecure,% Limited Access to Healthy Foods,Motor Vehicle Mortality Rate,% Insufficient Sleep,% Uninsured 2,% Uninsured 3,Average Grade Performance 1,Average Grade Performance 2,Median Household Income,% Enrolled in Free or Reduced Lunch,Segregation Index 2,Suicide Rate (Age-Adjusted),Firearm Fatalities Rate,Average Traffic Volume per Meter of Major Roadways,# Homeowners,% Homeowners,# Households with Severe Cost Burden,% Severe Housing Cost Burden,Population,% less than 18 years of age,% 65 and over,% Black,% American Indian & Alaska Native,% Asian,% Native Hawaiian/Other Pacific Islander,% Hispanic,% Non-Hispanic White,% Not Proficient in English,% Female,% Rural,Employed 2015,Employed 2020,Employment Growth Rate,Primary Care Physicians Ratio,Dentist Ratio,Mental Health Provider Ratio,Other Primary Care Provider Ratio,Employment Growth Band,State_Alabama,State_Alaska,State_Arizona,State_Arkansas,State_California,State_Colorado,State_Connecticut,State_Delaware,State_District of Columbia,State_Florida,State_Georgia,State_Hawaii,State_Idaho,State_Illinois,State_Indiana,State_Iowa,State_Kansas,State_Kentucky,State_Louisiana,State_Maine,State_Maryland,State_Massachusetts,State_Michigan,State_Minnesota,State_Mississippi,State_Missouri,State_Montana,State_Nebraska,State_Nevada,State_New Hampshire,State_New Jersey,State_New Mexico,State_New York,State_North Carolina,State_North Dakota,State_Ohio,State_Oklahoma,State_Oregon,State_Pennsylvania,State_Rhode Island,State_South Carolina,State_South Dakota,State_Tennessee,State_Texas,State_Utah,State_Vermont,State_Virginia,State_Washington,State_West Virginia,State_Wisconsin,State_Wyoming
54081,1663.0,12912.0,25,5.5,5.8,11.0,25,39,6.9,30,55.0,11,20.0,237.3,45.0,7.0,7363.0,40.0,40.0,87.0,53,1557.0,29465.0,5.3,25.0,88050.0,17887.0,4.9,35.0,11.5,478.0,147.0,9.2,1,11,83.0,27.0,73.1,592.0,16,17,15,175.0,14,13.0,15.0,42,9.0,2.0,2.9,3.0061993517017878,41298.0,58.0,53.0,21.0,20.0,37,23030,74,2837.0,10.0,74254,20.8,20.6,7.9,0.3,1.0,0.0,1.7,87.4,1,49.9,39.3,29014.0,28390.0,-2.1506858757841045,1137.0,1428.0,614.0,429.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
54083,499.0,8704.0,22,5.3,5.2,9.0,22,34,7.8,31,81.0,12,22.0,173.7,44.0,8.0,4103.0,37.0,36.0,90.0,37,663.0,11987.0,5.5,26.0,80989.0,17012.0,4.8,34.0,10.8,474.0,75.0,8.3,1,12,80.0,25.0,76.8,434.0,16,16,13,84.0,14,4.0,17.0,41,10.0,3.0,2.9,3.0061993517017878,40064.0,55.0,41.0,21.0,17.0,49,7929,70,1144.0,11.0,28823,18.8,21.9,1.8,0.3,0.5,0.0,1.0,95.4,0,48.2,62.4,11833.0,10704.0,-9.541113834192512,1151.0,2402.0,824.0,534.0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
54085,178.0,8817.0,22,5.2,5.3,8.0,22,44,7.8,30,36.0,12,45.0,112.5,41.0,9.0,6946.0,34.0,39.0,85.0,39,230.0,4326.0,5.3,26.0,77174.0,19301.0,4.0,30.0,10.2,83.0,95.0,10.1,0,6,86.0,43.0,76.7,430.0,15,16,13,183.94042925974597,13,5.0,20.0,37,11.0,4.0,3.0,3.0061993517017878,43717.0,56.0,61.0,25.0,26.0,6,3135,80,213.0,6.0,9721,20.0,22.6,0.4,0.2,0.2,0.0,1.0,97.2,0,50.0,100.0,3730.0,3571.0,-4.262734584450402,4887.0,9721.0,2430.0,1389.0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
54087,349.0,13173.0,25,5.5,5.4,10.0,23,41,7.2,27,48.0,11,25.0,99.7,47.0,9.0,3994.0,35.0,26.0,90.0,47,389.0,4924.0,7.9,32.0,77795.0,15988.0,4.9,26.0,5.7,264.0,130.0,9.8,1,9,78.0,37.0,72.2,613.0,17,17,14,183.94042925974597,15,8.0,19.0,37,11.0,3.0,2.9,3.0061993517017878,36658.0,66.0,27.0,25.0,31.0,8,4375,77,410.0,8.0,13932,20.7,21.9,0.2,0.3,0.3,0.0,1.2,96.8,0,50.7,80.0,4892.0,4536.0,-7.277187244480785,1755.0,3483.0,1161.0,1161.0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
54089,297.0,11340.0,25,5.5,5.7,10.0,24,37,7.5,31,52.0,11,36.0,53.9,39.0,8.0,5065.0,34.0,26.0,86.0,42,258.0,4198.0,6.1,37.0,70073.0,17091.0,4.1,33.0,8.5,181.0,136.0,8.7,0,13,86.0,39.0,74.6,546.0,17,18,11,122.0,14,5.0,25.0,43,9.0,3.0,2.7,3.0061993517017878,34768.0,67.0,26.0,20.0,23.0,33,4072,74,499.0,10.0,12760,16.7,24.9,4.3,0.4,0.3,0.0,1.8,91.7,0,54.9,72.1,4857.0,4077.0,-16.05929586164299,2599.0,6380.0,851.0,1160.0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
54091,296.0,8648.0,20,5.0,5.0,11.0,21,40,8.3,30,72.0,13,75.0,147.7,31.0,7.0,3760.0,38.0,36.0,89.0,48,377.0,7794.0,4.8,21.0,87605.0,19252.0,4.6,31.0,11.2,251.90240596408,69.0,9.4,0,9,90.0,46.0,76.8,438.0,15,15,13,48.0,12,1.0,14.0,40,9.0,3.0,3.0,3.0061993517017878,46370.0,52.0,31.0,18.406893652795294,12.0,7,5163,78,485.0,8.0,16862,20.2,20.2,1.1,0.3,0.5,0.0,1.1,95.9,0,49.3,59.7,6784.0,6973.0,2.7859669811320757,2822.0,4216.0,1533.0,1405.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
54093,111.0,8998.0,21,4.9,5.1,10.0,21,31,8.4,25,99.0,13,100.0,101.2,33.0,8.0,4072.0,42.0,26.0,96.0,48,182.0,3327.0,5.5,21.0,80713.0,18485.0,4.4,24.0,4.3,251.90240596408,66.0,8.2,1,9,82.0,41.0,77.3,387.0,14,15,19,183.94042925974597,12,1.0,18.992216456634544,35,9.0,3.0,2.7,3.0061993517017878,48070.0,60.0,15.0,18.406893652795294,15.57277628032345,43,2461,79,233.0,8.0,6955,15.5,26.2,0.4,0.3,0.3,0.0,0.8,97.2,0,48.9,100.0,3052.0,3063.0,0.3604193971166448,2305.0,1739.0,1391.0,1159.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
54095,169.0,9679.0,20,5.0,5.2,10.0,21,37,7.7,24,79.0,12,45.0,147.8,30.0,7.0,6709.0,45.0,37.0,92.0,46,226.0,3072.0,7.4,23.0,84978.0,17613.0,4.8,31.0,17.1,229.0,99.0,10.4,1,10,85.0,50.0,76.1,455.0,15,16,10,91.0,14,4.0,21.0,39,9.0,3.0,3.1,3.0061993517017878,46054.0,58.0,30.809745610892158,18.406893652795294,15.57277628032345,38,2660,81,254.0,8.0,8746,19.6,22.7,0.2,0.3,0.2,0.0,0.8,97.6,0,49.7,91.1,3296.0,3049.0,-7.493932038834951,1759.0,8746.0,4373.0,4373.0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
54097,396.0,8423.0,24,5.5,5.4,8.0,24,32,7.7,24,64.0,12,15.0,277.9,34.0,8.0,3211.0,44.0,41.0,91.0,40,537.0,9373.0,5.7,28.0,79753.0,16717.0,4.8,43.0,11.0,57.0,74.0,8.9,0,8,80.0,33.0,76.7,416.0,16,17,15,34.0,15,3.0,13.0,39,10.0,3.0,2.7,3.0061993517017878,41213.0,59.0,34.0,16.0,15.57277628032345,9,7055,75,786.0,9.0,24415,20.6,20.3,1.0,0.3,0.5,0.0,1.4,95.8,0,50.4,64.0,9682.0,10030.0,3.5942986986159884,2447.0,2442.0,1221.0,660.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
54099,814.0,12331.0,26,5.6,5.7,10.0,23,40,7.6,35,39.0,12,26.0,82.2,31.0,8.0,6651.0,38.0,45.0,87.0,53,931.0,15503.0,6.0,25.0,77205.0,12591.0,6.1,29.0,6.2,186.0,159.0,10.5,1,12,87.0,31.0,74.1,548.0,17,17,18,40.0,14,4.0,20.0,40,10.0,3.0,3.1,3.0061993517017878,38704.0,58.0,51.0,12.0,14.0,34,11755,74,1726.0,12.0,39944,20.5,21.1,0.6,0.3,0.3,0.0,0.7,97.1,0,51.1,65.2,14542.0,13960.0,-4.002200522624124,1825.0,3073.0,644.0,1110.0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
54101,199.0,11230.0,26,5.7,5.5,10.0,23,39,7.6,35,45.0,11,33.0,167.2,50.0,8.0,7135.0,40.0,26.0,95.0,39,201.0,3175.0,6.3,37.0,66257.0,12845.0,5.2,57.0,7.2,251.90240596408,121.0,8.4,1,13,81.0,41.0,74.2,548.0,17,17,15,82.0,16,1.0,28.0,39,10.0,3.0,2.7,3.0061993517017878,34054.0,68.0,30.809745610892158,18.406893652795294,15.57277628032345,0,2732,72,473.0,14.0,8285,20.0,23.2,0.5,0.1,0.2,0.0,0.7,97.1,0,50.0,100.0,2945.0,2598.0,-11.782682512733446,2791.0,2762.0,4143.0,360.0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
54103,300.0,10539.0,24,5.6,5.5,8.0,24,34,6.1,27,57.0,12,55.0,252.6,35.0,8.0,4851.0,42.0,40.0,93.0,40,473.0,6548.0,7.2,25.0,88575.0,18258.0,4.9,46.0,15.5,89.0,99.0,10.5,1,9,87.0,38.0,74.9,491.0,17,17,21,37.0,15,20.0,20.0,40,10.0,3.0,2.9,3.0061993517017878,44685.0,51.0,41.0,17.0,15.57277628032345,92,4700,80,451.0,8.0,15270,19.9,23.1,0.4,0.1,0.3,0.0,1.0,97.1,0,50.9,53.9,5548.0,5364.0,-3.316510454217736,1930.0,2181.0,1091.0,2181.0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
54105,95.0,7995.0,24,5.5,5.5,8.0,23,39,7.9,28,45.0,12,20.0,69.0,35.0,8.0,8375.0,38.0,39.0,88.0,49,153.0,2171.0,7.0,28.0,68650.0,18625.0,3.7,23.0,8.6,246.0,72.0,9.9,1,7,83.0,69.0,77.4,398.0,17,17,17,183.94042925974597,15,0.0,18.992216456634544,39,10.0,3.0,2.6,3.0061993517017878,44837.0,61.0,30.809745610892158,18.406893652795294,15.57277628032345,0,2049,82,137.0,6.0,5830,21.3,20.2,0.4,0.2,0.3,0.0,0.8,97.1,0,49.1,100.0,2265.0,2247.0,-0.7947019867549668,5794.0,5830.0,1943.0,729.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
54107,1570.0,10351.0,22,5.1,5.4,9.0,24,39,7.6,28,68.0,11,27.0,239.7,40.0,7.0,6774.0,46.0,49.0,90.0,63,1974.0,35936.0,5.5,22.0,92386.0,19421.0,4.8,35.0,18.1,300.0,102.0,10.6,0,11,81.0,20.0,75.0,485.0,15,16,17,71.0,13,7.0,11.0,36,9.0,2.0,3.0,3.0061993517017878,45278.0,54.0,39.0,21.0,14.0,69,25684,71,3250.0,10.0,84203,20.9,20.4,1.2,0.3,0.6,0.0,1.2,95.1,0,51.4,26.8,36778.0,35481.0,-3.526564794170428,1216.0,1619.0,714.0,726.0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
54109,566.0,12805.0,26,5.8,5.9,12.0,24,36,7.6,41,62.0,11,14.0,75.4,40.0,8.0,9494.0,29.0,29.0,89.0,36,479.0,6783.0,7.1,30.0,79459.0,16239.0,4.9,29.0,6.1,626.0,158.0,9.3,1,10,85.0,49.0,72.1,643.0,17,18,15,32.0,15,4.0,23.0,42,10.0,2.0,2.8,3.0061993517017878,35460.0,59.0,28.0,25.0,21.0,17,7270,82,687.0,8.0,20786,20.3,21.2,0.7,0.2,0.2,0.0,0.7,97.1,0,50.6,88.9,6451.0,6238.0,-3.3018136722988687,3535.0,5197.0,2598.0,2969.0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
55001,368.0,8351.0,14,3.6,3.8,9.0,16,30,8.5,26,53.0,22,53.0,235.3,24.0,8.0,3481.0,44.0,33.0,92.0,48,387.0,8209.0,4.7,24.0,81388.0,20527.0,4.0,34.0,6.0,188.0,122.0,8.8,0,14,80.0,41.0,78.2,396.0,11,12,17,117.0,10,3.0,22.0,32,9.0,6.0,2.5,2.6,43000.0,60.0,19.0,17.0,11.0,13,7128,83,1133.0,14.0,20348,14.5,29.1,3.0,1.2,0.5,0.0,4.2,90.3,1,46.3,100.0,7457.0,7922.0,6.235751642751777,9987.0,10174.0,2035.0,4070.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
55003,237.0,8287.0,16,3.8,4.2,6.0,19,34,7.4,21,64.0,25,8.0,367.7,21.0,8.0,2808.0,45.0,54.0,89.0,68,338.0,7910.0,4.3,23.0,81510.0,18951.0,4.3,33.0,11.6,262.0,102.0,6.3,1,12,74.0,15.0,76.7,399.0,11,13,9,61.0,12,13.0,18.992216456634544,32,9.0,5.0,3.0405426975259338,3.0061993517017878,44627.0,54.0,56.0,21.0,22.0,104,4473,68,681.0,11.0,15600,21.9,19.6,0.4,11.6,0.5,0.0,3.0,82.2,0,49.9,54.9,7475.0,7281.0,-2.5953177257525084,620.0,1418.0,318.0,918.0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
55005,570.0,6454.0,14,3.7,3.8,6.0,17,41,8.6,23,74.0,23,7.0,243.1,19.0,8.0,3841.0,50.0,47.0,91.0,58,848.0,25058.0,3.4,15.0,91976.0,23316.0,3.9,32.0,17.2,46.0,83.0,7.2,1,12,81.0,20.0,79.0,315.0,11,12,12,76.0,10,3.0,14.0,32,9.0,5.0,3.0,3.0,50344.0,39.0,40.0,15.0,12.0,77,14342,75,1899.0,10.0,45164,21.6,21.9,1.4,1.1,0.7,0.0,2.6,93.1,1,49.9,65.9,22257.0,21921.0,-1.5096374174417038,905.0,1557.0,1255.0,779.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
55007,219.0,6712.0,14,3.7,3.8,5.0,16,30,8.0,23,61.0,22,39.0,206.6,18.0,9.0,1953.0,50.0,50.0,94.0,73,373.0,7612.0,4.9,23.0,93606.0,23362.0,4.0,28.0,14.0,209.0,107.0,6.2,1,13,78.0,31.0,80.1,308.0,11,12,9,38.0,10,10.0,25.0,30,10.0,6.0,3.1,3.0,53637.0,45.0,59.0,31.0,21.0,35,5763,83,672.0,10.0,15042,17.1,27.7,0.6,10.4,0.5,0.0,2.0,84.3,0,49.1,100.0,6859.0,7050.0,2.7846624872430383,3002.0,3008.0,430.0,15042.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
55009,2519.0,5695.0,12,3.2,3.6,7.0,15,33,8.5,20,92.0,27,49.0,459.8,19.0,7.0,2724.0,51.0,54.0,90.0,70,3925.0,143673.0,2.7,11.0,109287.0,27235.0,4.0,30.0,8.8,250.0,64.0,9.1,0,14,84.0,15.0,79.9,285.0,10,11,11,98.0,9,6.0,7.0,34,8.0,5.0,3.1,3.0,62097.0,37.0,40.0,16.0,8.0,311,67905,65,10549.0,10.0,263378,23.8,14.9,2.7,3.3,3.4,0.1,8.8,80.6,3,50.4,14.5,130354.0,138713.0,6.412538165303712,1401.0,1310.0,512.0,724.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
55011,150.0,5872.0,13,3.4,3.6,6.0,16,25,8.4,26,67.0,24,31.0,265.8,10.0,7.0,3931.0,54.0,51.0,97.0,62,229.0,6652.0,3.4,13.0,98654.0,25145.0,3.9,23.0,8.4,55.0,64.0,8.2,0,14,78.0,40.0,80.8,279.0,10,11,8,183.94042925974597,9,7.0,17.0,30,7.0,6.0,3.0,3.0,59087.0,34.0,27.0,18.406893652795294,15.57277628032345,21,4304,75,537.0,10.0,13125,20.8,22.1,0.5,0.4,0.5,0.0,2.2,95.6,1,49.1,100.0,7013.0,6859.0,-2.195921859403964,6584.0,820.0,6563.0,6563.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
55013,261.0,8596.0,14,3.7,3.8,4.0,16,35,8.4,28,70.0,21,58.0,97.7,22.0,8.0,4924.0,40.0,34.0,83.0,62,339.0,7332.0,4.6,20.0,87750.0,21774.0,4.0,38.0,18.2,227.0,89.0,6.7,0,16,79.0,37.0,78.9,373.0,11,12,14,75.0,11,3.0,27.0,31,9.0,6.0,3.0,2.8,55295.0,43.0,27.0,13.0,15.57277628032345,15,5916,81,831.0,12.0,15392,17.7,28.6,0.8,4.7,0.5,0.1,2.0,90.2,0,48.8,100.0,6464.0,6544.0,1.2376237623762376,7676.0,3078.0,700.0,1399.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
55015,403.0,4588.0,11,3.0,3.3,7.0,14,27,9.1,19,79.0,27,35.0,251.7,9.0,4.0,2148.0,51.0,49.0,96.0,75,715.0,27919.0,2.6,6.0,122439.0,33611.0,3.6,19.0,7.2,121.0,59.0,9.7,1,9,87.0,23.0,80.9,234.0,9,10,12,37.0,7,4.0,8.0,31,5.0,3.0,3.2,3.2,72645.0,25.0,49.0,13.0,8.0,170,15815,81,1509.0,8.0,50159,23.8,15.1,0.7,0.5,2.4,0.1,4.4,90.8,1,49.6,27.5,26679.0,27653.0,3.650811499681397,8345.0,3344.0,3858.0,5016.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
55017,672.0,5969.0,13,3.4,3.5,6.0,15,28,8.5,21,64.0,26,37.0,272.7,15.0,6.0,4708.0,56.0,53.0,90.0,65,1103.0,33580.0,3.3,15.0,102257.0,25797.0,4.0,28.0,11.3,125.0,73.0,7.9,0,11,82.0,26.0,79.9,283.0,10,11,10,41.0,10,5.0,9.0,30,6.0,4.0,3.0,3.0,59528.0,37.0,30.0,20.0,10.0,70,18539,73,2225.0,9.0,64135,22.1,18.0,1.7,0.6,1.4,0.1,1.8,93.5,0,48.2,46.1,31085.0,31956.0,2.8019945311243366,1182.0,1832.0,1106.0,1733.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
55019,399.0,6819.0,14,3.8,3.9,5.0,18,39,8.8,26,46.0,26,41.0,253.8,14.0,16.0,4807.0,52.0,35.0,96.0,44,524.0,18169.0,2.9,18.0,91456.0,25123.0,3.6,18.0,14.1,48.0,66.0,7.9,1,15,72.0,28.0,78.6,339.0,11,12,11,40.0,9,1.0,19.0,30,16.0,17.0,2.9,2.9,55245.0,50.0,30.0,13.0,6.0,38,9957,78,1125.0,9.0,34709,29.5,16.6,0.5,0.8,0.5,0.1,4.8,92.8,2,49.5,91.7,15579.0,16038.0,2.946273830155979,3468.0,2314.0,2892.0,1827.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
55021,661.0,6420.0,12,3.3,3.4,6.0,15,43,9.0,20,72.0,26,28.0,279.5,14.0,6.0,4644.0,40.0,53.0,94.0,65,856.0,31806.0,2.7,10.0,113394.0,30377.0,3.7,25.0,13.3,145.0,96.0,9.7,1,12,82.0,42.0,79.2,310.0,9,10,11,66.0,8,1.0,15.0,31,6.0,4.0,3.1,3.1,65435.0,30.0,42.0,19.0,11.0,91,17490,74,2339.0,10.0,57358,21.2,17.9,1.6,0.7,0.8,0.1,3.4,92.5,1,48.9,60.7,29483.0,30458.0,3.3069904690838787,2202.0,2731.0,896.0,1275.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
55023,197.0,6987.0,13,3.4,3.6,7.0,16,38,8.3,24,73.0,25,31.0,252.9,12.0,6.0,5616.0,50.0,46.0,94.0,60,291.0,7874.0,3.7,19.0,89941.0,21597.0,4.2,31.0,9.3,116.0,72.0,9.0,0,12,81.0,28.0,79.9,307.0,10,11,15,79.0,11,5.0,15.0,33,7.0,5.0,3.3,3.4,49200.0,50.0,44.0,18.0,15.57277628032345,123,5038,76,646.0,10.0,16291,20.4,23.2,2.2,0.3,0.7,0.0,1.7,94.1,1,48.1,62.4,7491.0,7229.0,-3.497530369777066,1474.0,2036.0,958.0,1629.0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
55025,4107.0,4915.0,12,3.2,3.4,7.0,12,23,8.4,14,94.0,28,36.0,489.0,10.0,5.0,3607.0,43.0,65.0,91.0,84,7138.0,320589.0,2.2,8.0,132495.0,31163.0,4.3,26.0,12.5,227.0,70.0,9.4,0,16,73.0,24.0,81.7,238.0,9,10,6,148.0,10,5.0,7.0,28,6.0,3.0,3.0405426975259338,3.0061993517017878,71789.0,28.0,37.0,13.0,7.0,523,127283,58,29509.0,14.0,542364,20.4,13.7,5.2,0.5,6.4,0.1,6.4,79.3,2,50.3,12.3,287151.0,309685.0,7.847439152223046,783.0,1401.0,247.0,614.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
55027,1061.0,6868.0,12,3.2,3.3,7.0,15,34,8.8,21,83.0,28,31.0,402.1,13.0,6.0,2824.0,51.0,53.0,90.0,56,1265.0,48227.0,2.6,11.0,100393.0,28275.0,3.6,30.0,12.1,89.0,97.0,9.7,0,12,85.0,32.0,78.5,330.0,10,10,11,126.0,9,4.0,12.0,35,6.0,4.0,3.1,3.2,63608.0,33.0,24.0,16.0,7.0,91,24133,70,3475.0,10.0,87847,19.8,17.6,3.2,0.6,0.7,0.1,4.9,89.7,1,47.1,48.6,43362.0,45842.0,5.719293390526267,2195.0,3514.0,945.0,1058.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
55029,351.0,4931.0,12,3.2,3.3,7.0,13,33,8.9,20,73.0,22,18.0,174.7,11.0,7.0,2385.0,50.0,40.0,95.0,64,559.0,15499.0,3.6,13.0,103532.0,28341.0,3.7,26.0,19.6,43.0,93.0,8.3,0,13,80.0,18.0,81.2,253.0,9,10,11,45.0,8,3.0,9.0,31,8.0,5.0,3.2,3.4,61221.0,34.0,45.0,19.0,12.0,53,10278,78,1343.0,11.0,27610,16.3,29.8,0.7,0.7,0.5,0.0,3.2,93.7,0,50.7,69.0,13169.0,13719.0,4.176475055053535,1249.0,1534.0,727.0,1255.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
